colorway_id,shoe_id,colorway
11,343,Hyper Cobalt / White / Chlorine Blue / Volt
12,343,Black / Deep Royal Blue / Photo Blue
13,343,White / Chrome
14,343,Black / Total Crimson / Dark Grey / White
15,343,Black / Black
16,343,Obsidian / Metallic Gold / Summit White
17,343,Black / Black Varsity Maize / White
1,344,Chalk White / White
2,344,Core Black / Easy Green / Energy
3,344,Trace Cargo / Linen Khaki / Running White
4,344,Bold Gold / Core Black / Solar Gold
5,344,Scarlet / Light Scarlet / Running White
6,344,Legend Ink/Noble Ink/Core Black
7,344,Solid Grey / Solid Grey / Silver Metallic
8,344,Running White / Core Black / Gold Metallic
9,344,Core Black / Scarlet / Core White
10,344,Scarlet / Footwear White / Energy
11,344,White / Gold / Gum
12,344,Core Black / Core Black
13,344,Medium Grey / Heather Solid Grey / Light Solid Grey
1,345,Power Red / Running White
2,345,Collegiate Royal / Running White
3,345,Footwear White / Scarlet / Navy
4,345,White / Black / Red
5,345,Black / Black / Black
6,345,Footwear White / Footwear White / Gum4
7,345,Scarlet / Scarlet / Scarlet
8,345,Maroon / Footwear White / Grey Two
9,345,Multicolor / Multicolor
10,345,Core Black / Footwear White / Core Black
1,346,Midnight Navy / Pure Platinum / White
2,346,Black / University Red / Hyper Violet
3,346,Bone White / Grey / Gum
4,346,Cool Grey / White / Black
5,346,White / Metallic Gold / Metallic Gold
6,346,Black / Black / White
7,346,Black / Black / Gum Light Brown
8,346,Purple Stardust / Black
9,346,Igloo / Black
10,346,White / White / Black
1,347,Blue / Yellow
2,347,51640570 2
3,347,Moon / Blue / White
4,347,White / Metallic Silver / Black
5,347,Bone/Brown
6,347,Black / Red / Purple
1,348,Black / Blue
2,348,Black / White
3,348,Blue
1,349,Neptune / Sable / Metallic Gold​
2,349,Steel / Aluminum / Black
3,349,Royal Blue / White / Yellow
4,349,Systematic / White
5,349,White / Metallic Silver / Aluminum
6,349,Artillery Green / Black / Radiate
7,349,Black / Carolina Blue
8,349,Black / White
9,349,White / Blue / Grey
10,349,Grey Matter / Rhino Grey / Black
11,349,Peacock Blue / Black
12,349,White / Royal / Taxi
13,349,Rocket Red / Aluminum / Black
14,349,Red / Grey / White
15,349,Bolt Orange / Steel / Black
16,349,Steel / Team Royal / Carolina Blue
17,349,White / Navy
1,350,Black / Game Royal / White
2,350,Black / Starfish / Black / Sail
3,350,Black / Concord / Anthracite / White
4,350,Varsity Red / Black / White
5,350,Black / Anthracite / White
6,350,Black / University Red / White
7,350,Concord / Bright Mango / Black
8,350,Black / White / Wolf Grey
9,350,Green Abyss / Ghost Green / White / Volt
10,350,White / University Red / Deep Royal Blue
11,350,White / Black / Varsity Red
1,351,University Red / White / Black
2,351,Deep Burgundy / Metallic Red / Bronze
3,351,Wolf Grey / Dark Grey
4,351,Multicolor / Multicolor
5,351,Black / Black / Anthracite
6,351,Blue / White
7,351,Black / Hot Punch
8,351,Black / Clear Jade
9,351,Varsity Red / White
10,351,White / University Red / Race Blue
11,351,Game Royal / Black / White
12,351,Obsidian/ Dark Purple Dust / Black
13,351,White / Burnt Orange
14,351,Multi-Color / Multi-Color
15,351,Black / Metallic Gold / White
16,351,Wolf Grey / Multi-Color
17,351,White / Black / White
