critic_id,shoe_id,rating,name,date,description
45,116,7.4,KicksContestWorld,2023-04-26,"If you play on clean courts and have ankle braces, the Curry 10 is meant for you. I experienced slipping with dust, and the cushioning wasn't enough for my play style."
37,117,8.4,Foot Doctor Zach,2023-01-10,"The Adidas D.O.N. Issue #4 is a well-built shoe for containment, lockdown, and traction. It's a comfortable shoe overall but beware of the foam bottoming out."
41,117,8.0,Allen Sison [weartesters.com],2022-11-03,"If you want stability, then Adidas D.O.N Issue #4 is for you. The shoe has all the support features a performance shoe needs, and the traction performs well on clean courts."
6,117,8.0,The Sole Brothers,2022-11-03,"The Adidas D.O.N Issue #4 is a responsive shoe that performs best on clean courts. It's a pretty good performer, but it's a tad bulky for my liking."
45,117,7.0,KicksContestWorld,2023-04-16,"I wouldn't recommend the Adidas D.O.N. Issue #4. At best, it's alright for shootarounds and practice. The traction is too inconsistent, and the cushioning is stiff."
37,118,8.4,Foot Doctor Zach,2022-11-12,"The Adidas Trae Young 2 is a flexible shoe that's best for players who enjoy having more freedom of movement. It's a niche profile, but I enjoyed playing in the shoe."
45,118,8.2,KicksContestWorld,2023-04-13,"The Adidas Trae Young 2 is not as good as the previous model, but it's still a solid performer. The materials are improved, and the cushioning performed better than expected."
6,118,8.0,The Sole Brothers,2022-11-23,"The Adidas Trae Young 2 struggles with performance on dusty courts, but I enjoyed the cushioning and support features of the shoe."
33,118,7.6,Soled Out Reviews,2022-11-11,"I did not enjoy the Adidas Trae Young 2 as much as I was hoping. The cushioning feels fantastic, but the traction and materials weren't up to par."
37,119,8.4,Foot Doctor Zach,2022-11-03,The Nike Air Deldon is one of the most creative shoes on the market. It allows you to move in different directions and offers a lot of range of motion for your footwork.
6,119,7.6,The Sole Brothers,2022-11-11,"The Nike Air Deldon is a decent performance shoe, but I don't enjoy playing in it because of the poor traction. I enjoyed the cushioning and support, though."
33,119,7.0,Soled Out Reviews,2022-11-03,"The Nike Air Deldon has a fantastic design, but the traction and cushioning were disappointing. I can't recommend this shoe for performance."
40,120,9.4,RunStretchTech,2022-11-07,"I couldn't find anything wrong with the Puma MB.02. It's an excellent performance basketball shoe. The support and stability were solid, and the traction and cushion were reliable."
6,120,8.8,The Sole Brothers,2022-11-15,"The Puma MB.02 is a quick, fast shoe with fantastic traction and adequate cushioning. The support also holds up well because of the materials."
29,120,8.4,MARKCHES,2022-11-23,"Overall, the Puma MB.02 is an improvement in LaMelo's shoe line. It has improved traction and materials while the support and cushioning remain solid."
37,120,8.2,Foot Doctor Zach,2022-11-07,"The Puma MB.02 is a solid shoe that's best for players who rely on impact protection to help with heavy footwork. The cushioning is stable and protective, and the traction grips well."
36,120,8.2,Snkr Tech Talk,2022-11-12,The Puma MB.02 is one of the best basketball shoes for support. It also has solid cushioning and reliable traction.
46,120,8.2,Jeremy Jones,2023-08-18,The Puma MB.02 has a lot of standard but proven features. It provides a lot of bang for your buck with soft cushioning and solid traction.
42,120,8.0,Jackson Bayer [weartesters.com],2023-04-16,"Playing in the Puma MB.02 is a mixed bag for me. I like the traction and fit, but I don't like the stiff midsole."
32,120,7.6,ShadeSnSoleS [Youtube],2022-12-04,"I was not impressed with the Puma MB.02 compared to the MB.01. The traction is solid, but most other features were better on the previous model."
45,120,7.2,KicksContestWorld,2023-07-07,"The Puma MB.02 takes a step back compared to the previous model. The traction is solid, but the cushioning and support are lacking."
7,121,8.5,Nelson Chan @Hoop and Life,2022-09-22,"The Nike Zoom Freak 4 offers a lot of performance for a lower price. The materials aren't premium, and the traction needed a break-in period, but the shoe is a solid all-around performer."
34,121,8.4,LZ Hoops,2022-10-25,The Nike Zoom Freak 4 has solid traction and lockdown but is offset by average cushioning.
37,121,8.2,Foot Doctor Zach,2022-09-10,The Nike Zoom Freak 4 is an upgrade from the Zoom Freak 3 in terms of side-to-side stability. It also offers tremendous forefoot bounce because of the Zoom Air units. People who are prone to spraining their ankles might want to look elsewhere.
6,121,8.2,The Sole Brothers,2022-09-15,"The Nike Zoom Freak 4 is a lightweight shoe offering solid support, bouncy cushioning, and reliable traction. I enjoyed playing in this shoe."
40,121,8.2,RunStretchTech,2022-10-10,"The Nike Zoom Freak 4 is a solid shoe, but there are plenty of other options on the market at this price point. The traction performs well, and the shoe is breathable."
32,121,8.0,ShadeSnSoleS [Youtube],2022-10-10,"The Nike Zoom Freak 4 is a shoe for players that enjoy playing fast. It offers a propelling cushion, and the traction is solid, but you are high off the ground."
6,122,8.8,The Sole Brothers,2022-10-10,"The Air Jordan 37 made me feel explosive, but the cushioning can be too much for people who prefer responsiveness. The traction performed well after a few runs, and the materials feel breathable."
36,122,8.7,Snkr Tech Talk,2022-09-22,"In my opinion, Jordan Brand has a hit with the Air Jordan 37. The cushioning, materials, fit and support are all fantastic."
37,122,8.6,Foot Doctor Zach,2022-09-04,"The Jordan 37 is built for indoor performance and shines on hardwood courts. I had no issues with the traction, and the materials provided a solid lockdown."
45,122,8.4,KicksContestWorld,2023-07-07,"The Jordan 37 is a mixed bag in terms of performance. The cushioning and fit are perfect. However, the traction doesn't hold up with dust, and the stability is not good."
33,122,8.2,Soled Out Reviews,2022-09-26,"I can recommend the Jordan 37 for most players. The only issue for me is the lack of heel cushioning. The forefoot cushion, traction, materials and support all performed well."
29,122,8.2,MARKCHES,2022-12-04,I recommend the Jordan 37 to powerful guards who get a lot of performance out of the bouncy cushion. The materials and traction are both solid. The only downside of this shoe is the price.
1,122,8.0,NightWing2303 [weartesters.com],2022-09-04,"The Jordan 37 steps away from features that performed excellently on the Jordan 36, but it still looks like it will be a solid performer."
41,122,7.6,Allen Sison [weartesters.com],2023-04-16,"The Jordan 37 could be an impressive performer with improved support. The traction is reliable, and I enjoyed the cushioning, though."
36,123,9.7,Snkr Tech Talk,2022-11-02,"The Nike LeBron 20 is the best basketball shoe on the market. The traction and support are the best Nike's made in a long time, and the cushioning is an almost perfect combination."
7,123,9.5,Nelson Chan @Hoop and Life,2022-10-25,"The Nike LeBron 20 is the best shoe in his signature lineup. The cushioning is versatile, and the traction is one of the best setups on the market."
11,123,9.0,Duke4005 [weartesters.com],2023-05-02,"The Nike LeBron 20 could be the best Nike basketball shoe of the year. The shoe has it all. There's cushioning, speed, comfort and stability."
46,123,9.0,Jeremy Jones,2023-08-18,"I like the Nike LeBron 20 a lot. It feels versatile with a complete cushioning setup, solid traction, and a comfortable upper."
6,123,8.8,The Sole Brothers,2022-09-28,"The Nike LeBron 20 delivers phenomenal traction and an enjoyable, responsive cushioning setup. It feels great playing in this shoe."
37,123,8.6,Foot Doctor Zach,2022-09-22,"The Nike LeBron 20 is the best low-top basketball shoe I've tried in 2022. The shoe is quick, shifty, and contained but not the bounciest."
42,123,8.6,Jackson Bayer [weartesters.com],2022-10-10,"Overall, I love the Nike LeBron 20. I don't have any complaints because the shoe offers something for everyone. It has good traction, cushion, and stability."
40,123,8.6,RunStretchTech,2022-11-15,"The Nike LeBron 20 is an overall solid shoe I enjoyed playing in. It has solid support and traction, and the materials feel comfortable. My only gripe is the high price tag."
45,123,8.6,KicksContestWorld,2023-07-07,"The Nike LeBron 20 is evolving and improving. The traction is outstanding, and the fit and materials are premium. The heel lockdown was my only issue with the shoe."
29,123,8.4,MARKCHES,2022-10-20,The Nike LeBron 20 provides a strong traction and cushion setup that caters to a quick play style. The shoe feels comfortable and offers something for everybody.
32,123,8.0,ShadeSnSoleS [Youtube],2022-12-12,"The Nike LeBron 20 has all the tech needed to be an excellent performance basketball shoe but struggles to put it together. The traction was inconsistent, and the court feel can be better."
32,124,9.0,ShadeSnSoleS [Youtube],2022-11-20,"The Li-Ning Way of Wade 808 2 is a shoe-of-the-year contender. The traction is outstanding, the cushion is solid, and the support feels perfect."
6,124,8.8,The Sole Brothers,2022-10-10,"The Wade 808 2 is a top two or three performer on the market. The traction is phenomenal, the materials are supportive, and I love the drop-in midsole."
29,124,8.6,MARKCHES,2022-09-20,"The Way of Wade 808 2 feels like a Kobe 8 reincarnated. I enjoy the drop-in midsole, and the traction feels sticky."
37,124,8.6,Foot Doctor Zach,2022-09-30,"The Way of Wade 808 2 is a speedy shoe that's low to the ground, and the traction offers a lot of grip. More advanced footwork players will benefit the most from this shoe."
45,124,8.4,KicksContestWorld,2023-07-08,"The Li-Ning Wade 808 2 is a great shoe for light, quick, and shifty players. The cushioning and traction are impressive. The only issue to consider is comfort for wide-footers."
42,124,8.2,Jackson Bayer [weartesters.com],2023-05-02,"The Li-Ning Wade 808 2 feels reminiscent of the Kobe 8 and 11. The traction is top-notch, and the drop-in midsole feels like Lunarlon."
45,125,8.6,KicksContestWorld,2023-08-01,"The Anta KT 8 is the best Klay Thompson basketball shoe. It has fantastic cushioning and materials, while traction and support are no slouch."
29,125,8.6,MARKCHES,2023-08-12,"The Anta KT 8 features high-quality support and lockdown, balanced cushioning, and grippy traction. It caters well to players looking for stability."
37,125,8.4,Foot Doctor Zach,2023-08-01,"The Anta KT 8 is a versatile performance model. The shoe offers features that cover all different playstyles and positions. The traction, cushioning, and support are all consistent and solid."
6,125,8.4,The Sole Brothers,2023-08-01,"I feel quick playing in the Anta KT 8. The traction is solid, and the cushioning is responsive and balanced. It's an impressive performer."
44,125,8.2,TommyLiu,2023-08-01,"The Anta KT 8 is a solid shoe. Traction and cushioning are standout features, but the collar feels like a gimmick."
36,126,9.0,Snkr Tech Talk,2022-08-31,"The Nike Air Zoom G.T. Cut 2 is a fantastic performing basketball shoe. The traction and cushioning are top-tier, and I enjoyed the materials and fit on this shoe more than the last one."
7,126,9.0,Nelson Chan @Hoop and Life,2022-10-02,"The Nike Air Zoom G.T. Cut 2 offers some of the best cushioning on the market. It also has strong traction and comfortable materials. It's a solid shoe for quick, shifty guards."
29,126,8.6,MARKCHES,2022-08-21,"The Nike G.T Cut 2 is perfect for players who perform a lot of twists and turns while driving to the rim. The cushioning is an improvement, but the traction takes a minor step back."
