review_id,shoe_id,critic_id,rating,date,type,description
1401,28,7,9.5,2024-11-11,support,I didn't experience any issues with lateral or torsional support. This is a very supportive shoe.
1402,28,10,9.0,2024-11-11,support,"You're covered in the forefoot and laterally. The support features are impressive, and the upper is very supportive."
1403,28,3,9.0,2024-11-11,support,The support is balanced between flexibility and rigidity. This shoe has fantastic support features.
1404,28,1,9.0,2024-11-11,fit,I love the fit. The toe box is plenty generous.
1405,28,7,9.0,2024-11-11,fit,The fit is very snug but breaks in quickly.
1406,28,10,10.0,2024-11-11,fit,The fit feels perfect for me. My toes are near the edge of the shoe.
1407,28,3,8.0,2024-11-11,fit,The fit is nothing special. It just works. I never felt any issues.
1408,28,1,50.0,2024-11-11,outdoor,The tread is tough enough for outdoor courts.
1409,28,7,0.0,2024-11-11,outdoor,I would not bring this pair outdoors.
1410,28,10,0.0,2024-11-11,outdoor,The rubber feels too soft for outdoor play.
1411,28,3,0.0,2024-11-11,outdoor,I'm concerned about the durability.
1412,28,7,3,2024-11-11,width,The toe box has a slight taper.
1413,28,10,3,2024-11-11,width,The width is normal to slightly narrow.
1414,28,3,3,2024-11-11,width,The toe box is average.
1415,28,7,3,2024-11-11,size,I went true to size.
1416,28,10,3,2024-11-11,size,I went true to size.
1417,28,3,3,2024-11-11,size,You can safely go true to size.
1418,29,6,8.4,2024-08-06,expert_overall,"The Jordan Luka 3 is a solid performance hoop shoe, especially at this price. The traction bites well, and the cushioning is comfortable. Make sure to wipe the dust, though."
1419,29,8,8.4,2024-08-07,expert_overall,"The Jordan Luka 3 performance surprised me. The design and construction make the fit and support feel better, and the materials do the job well."
1420,29,10,8.2,2024-08-06,expert_overall,I love the performance of the Jordan Luka 3 on clean courts. Dust pickup drops the performance slightly but it's still a solid shoe.
1421,29,5,8.2,2024-08-17,expert_overall,"There's nothing special about the Jordan Luka 3, but there's nothing that will hinder you as well."
1422,29,3,8.2,2024-10-10,expert_overall,"The Luka 3 doesn't feel premium, but the performance is decent. It caters to slower-paced players or spot-up shooters. I like the containment and traction."
1423,29,20,8.2,2024-11-26,expert_overall,"The Jordan Luka 3 is best for bigger players. I like the stability, lockdown, and impact protection."
1424,29,7,8.2,2025-03-12,expert_overall,"The Jordan Luka 3 is my favourite from his lineup so far. I love the support and containment, as well as the traction and cushioning."
1425,29,1,8.0,2024-08-06,expert_overall,"The Jordan Luka 3 is my favourite shoe within the Luka signature line. The traction is tacky, and the upper materials are supportive. I also like the Cushlon foam in the midsole."
1426,29,60,9.2,2025-06-11,user_overall,Very good shoe . I recomend for forwards and midle forwards with a Great 1v1 play
1427,29,61,10.0,2024-08-09,user_overall,
1428,29,62,8.4,2024-12-28,user_overall,
1429,29,63,9.0,2025-01-12,user_overall,
1430,29,12,9.4,2025-03-31,user_overall,
1431,29,6,9.0,2024-08-06,traction,"The radial herringbone traction pattern performs very well. You'll have no issues on clean courts. I never experienced slipping out on dusty courts, either."
1432,29,8,8.0,2024-08-07,traction,The traction performs well but isn't quite top-tier. Make sure to wipe the dust.
1433,29,10,8.0,2024-08-06,traction,"The traction performance is on or off depending on the court condition. The bite is top-tier on cleaner courts, but the outsole picks up dust quickly."
1434,29,5,9.0,2024-08-17,traction,Traction is the strongest and most appealing feature.
1435,29,3,9.0,2024-10-10,traction,The traction performance is really good. I never had issues no matter the court conditions.
1436,29,20,8.0,2024-11-26,traction,"The grip is excellent on clean courts. On dusty courts, the performance begins to slip."
1437,29,7,8.5,2025-03-12,traction,The traction performance feels awesome. You're not going to have any issues on clean floors.
1438,29,1,8.0,2024-08-06,traction,The outsole grip is outstanding. I didn't experience much dust pickup either.
1439,29,6,8.0,2024-08-06,cushion,The Cushlon 3.0 midsole is comfortable and responsive. The impact protection is also adequate. I felt quick in this shoe.
1440,29,8,8.0,2024-08-07,cushion,Cushlon 3.0 isn't a major improvement. It feels marginally better than the Luka 2. The setup is low to the ground and has less impact protection.
1441,29,10,8.0,2024-08-06,cushion,"The cushioning feels nice, but the performance isn't amazing. It's a responsive and low setup. I also like the court feel."
1442,29,5,8.0,2024-08-17,cushion,The Cushlon 3.0 is nothing special but it isn't bad. It feels subtle and chill.
1443,29,3,7.0,2024-10-10,cushion,Cushioning is not bad. It feels stiff at first but softens up over time. The performance is satisfactory.
1444,29,20,9.0,2024-11-26,cushion,The Cushlon 3.0 foam gets the job done for impact protection. The court feel is also present.
1445,29,7,8.0,2025-03-12,cushion,"The Cushlon 3.0 feels soft, and the EVA is firm and stable. It breaks in nicely. My only concern is how long it will last."
1446,29,1,8.0,2024-08-06,cushion,The Cushlon 3.0 is a fairly balanced foam. There's a small amount of bounce as well.
1447,29,6,8.0,2024-08-06,materials,The upper is a combination of textile materials and synthetic leather. It gets the job done.
1448,29,8,8.0,2024-08-07,materials,The materials are comfortable and accommodating but are not premium.
1449,29,10,9.0,2024-08-06,materials,I like how the textile materials feel. It breaks in nicely and becomes soft around your feet.
1450,29,5,8.0,2024-08-17,materials,There's nothing crazy about the materials. It's soft enough to get the job done.
1451,29,3,8.0,2024-10-10,materials,"The materials are not soft or plush, but there was no pinching or discomfort."
1452,29,20,7.0,2024-11-26,materials,"The upper starts stiff and the materials feel bland. Make sure to break the shoe in. Also, breathability is an issue."
1453,29,7,7.0,2025-03-12,materials,"I like the padding around the tongue and the back of the shoe. The other materials are cheap-feeling synthetic, but I'm not complaining."
1454,29,1,8.0,2024-08-06,materials,"Padding around the tongue is substantial, but the upper materials aren't too durable. Breathability is also not the best. However, the upper is comfortable on foot."
1455,29,6,9.0,2024-08-06,support,"I had no heel slippage and no issues with the support and containment. The base is wide, and the upper is supportive as well."
1456,29,8,9.0,2024-08-07,support,"I like how streamlined the Iso plate feels. The base is stable, and the heel counter is sturdy."
1457,29,10,8.0,2024-08-06,support,I was good to go laterally because of the supportive material and the iso plate. My foot felt locked in.
1458,29,5,8.0,2024-08-17,support,Lockdown and stability are solid. I like the Iso plate for lateral containment and stability.
1459,29,3,9.0,2024-10-10,support,"The midfoot feels rigid and stable. I felt contained, especially on lateral movements."
1460,29,20,9.0,2024-11-26,support,"The upper provides a decent lockdown, and the heel lockdown is solid. For stability, I love the Isoplate and the outrigger."
1461,29,7,9.5,2025-03-12,support,The internal heel counter feels rigid and keeps you well contained. There's no sliding from the lateral containment too.
1462,29,1,8.0,2024-08-06,support,"The lockdown is decent, and heel slippage is close to non-existent. The heel counter is also substantial."
1463,29,6,8.0,2024-08-06,fit,I felt good with the fit. The length is fine and I had enough space in the forefoot.
1464,29,8,9.0,2024-08-07,fit,Fit is my favourite thing about the shoe. I like the compression of the upper.
1465,29,10,8.0,2024-08-06,fit,"The shoe fits me nicely. The toe box feels snug, and the length feels good."
1466,29,5,8.0,2024-08-17,fit,The shoe fits well.
1467,29,3,8.0,2024-10-10,fit,The fit feels standard and straightforward.
1468,29,20,8.0,2024-11-26,fit,"The fit feels fine, and the shoe is easy to put on."
1469,29,7,8.0,2025-03-12,fit,The fit feels snug and 1-to-1.
1470,29,1,8.0,2024-08-06,fit,I'm pleasantly surprised with the fit. It's almost glove-like when fully laced.
1471,29,10,100.0,2024-08-06,outdoor,You should be fine to play on outdoor courts.
1472,29,5,0.0,2024-08-17,outdoor,I would keep this shoe inside.
1473,29,3,100.0,2024-10-10,outdoor,The durability of my pair is sturdy.
1474,29,20,50.0,2024-11-26,outdoor,The outsole should fair well on outdoor courts.
1475,29,1,0.0,2024-08-06,outdoor,I would keep these shoes on indoor courts.
1476,29,8,3,2024-08-07,width,The materials accommodate wide feet well.
1477,29,10,3,2024-08-06,width,The width feels normal.
1478,29,3,3,2024-10-10,width,The width is standard.
1479,29,20,3,2024-11-26,width,The width is wide-foot friendly.
1480,29,7,3,2025-03-12,width,The width is accommodating.
1481,29,1,3,2024-08-06,width,I had no issues with the width.
1482,29,8,3,2024-08-07,size,Go true to size.
1483,29,10,2,2024-08-06,size,I went up half a size for a better fit length-wise.
1484,29,5,3,2024-08-17,size,The shoe runs true to size.
1485,29,3,3,2024-10-10,size,Go true to size.
1486,29,20,3,2024-11-26,size,I went true to size.
1487,29,7,3,2025-03-12,size,I went true to size.
1488,29,1,3,2024-08-06,size,"Narrow. medium, and 2E feet can go true to size."
1489,30,3,9.0,2024-08-17,expert_overall,"The Jordan 39 is a top-tier hoop shoe because of its traction, cushioning, comfort, and fit. The only downside is the lack of an outrigger."
1490,30,7,8.8,2024-08-06,expert_overall,"The Air Jordan 39 is an excellent basketball shoe. The cushioning, fit, and materials are outstanding. However, there's a lack of side-to-side stability and breathability."
1491,30,33,8.6,2024-08-07,expert_overall,"The Air Jordan 39 is so close to being fantastic. The cushioning performance is great, and I love the materials, but the lack of stability hurts."
1492,30,5,8.4,2024-08-27,expert_overall,"The Air Jordan 39 has excellent cushioning and materials. This shoe caters to bigger, powerful players well."
1493,30,6,8.0,2024-08-19,expert_overall,"I like everything about the Jordan 39 except for the support and stability. The cushioning is very comfortable, but I wish they would've put in a shank."
1494,30,9,8.0,2024-09-08,expert_overall,"The Air Jordan 39 performance was not what I expected. The cushioning is too soft for smaller, shiftier players, but the materials are impressive."
1495,30,20,7.6,2025-01-19,expert_overall,"I wouldn't recommend the Air Jordan 39 for bigger players because of the lack of stability. However, the traction is elite and the cushioning is decent."
1496,30,10,7.4,2024-08-11,expert_overall,"I didn't mind the Air Jordan 39 on clean courts, but there are a few too many negatives. The dust pickup causes sliding, and there's a lack of lateral stability."
1497,30,1,7.2,2024-08-06,expert_overall,"The Air Jordan 39 is a fantastic shootaround shoe. The comfort is outstanding, but the lack of stability makes cutting and planting difficult."
1498,30,12,8.8,2024-11-01,user_overall,
1499,30,64,9.3,2024-12-10,user_overall,
1500,30,48,9.3,2025-01-24,user_overall,
1501,30,14,9.4,2025-03-29,user_overall,
1502,30,65,9.0,2025-05-02,user_overall,
1503,30,3,10.0,2024-08-17,traction,"Traction is excellent. It grips consistently well, even on dusty courts."
1504,30,7,8.5,2024-08-06,traction,"The traction performance is amazing on clean courts, but it struggles on dirty floors because of the dust pickup."
1505,30,33,9.0,2024-08-07,traction,"The outsole performs well in most situations. The rubber is a dust magnet, though. If you wipe, it doesn't affect performance much."
1506,30,5,8.0,2024-08-27,traction,"The traction performance is better than expected. It's not fantastic, but it's not bad. The outsole is a dust magnet, though."
1507,30,6,8.0,2024-08-19,traction,"The traction performance is decent. I had no issues with clean courts, but dustier courts caused problems. This outsole is a dust magnet."
